record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,source_file,row_index_raw,mandi_id_raw,mandi_id_status,crop_name_raw,min_price_raw,min_price_status,max_price_raw,max_price_status,modal_price_raw,modal_price_status,msp_raw,msp_status,missing_mandi_id,missing_district
PR004632,07/03/2026,MANDI032,Amritsar,Mustard,5337.0,6602.04,5969.33,5650.0,track3_price_and_msp.json,6586,MANDI032,normalized,mustard,"INR 5,337",resolved,"₹6,602.04",resolved,"₹5,969.33",resolved,"₹5,650.00",resolved,0,0
PR009274,10.06.2026,MANDI057,Moga,Cotton,6790.4,7779.81,7285.0,,track3_price_and_msp.json,6587,M057,normalized,Kapas,"₹6,790.40",resolved,"₹7,779.81",resolved,"INR 7,285",resolved,"Rs. 6,620",invalid_numeric,0,0
PR003051,2026-06-25,MANDI014,Sirsa,Wheat,1976.7,2094.07,2035.39,2275.0,track3_price_and_msp.json,6588,M014,normalized,Gehun,"₹1,976.70",resolved,"₹2,094.07",resolved,2035.39,resolved,"₹2,275.00",resolved,0,0
PR004962,07-04-2026,MANDI020,Karnal,Cotton,,7255.4,6556.71,6620.0,track3_price_and_msp.json,6589,MANDI020,normalized,Kapas,"Rs. 5,858",invalid_numeric,"₹7,255.40",resolved,6556.71,resolved,"6,620.00/-",resolved,0,0
PR001644,2026-04-23,MANDI037,Ferozepur,Mustard,4995.74,5345.0,5170.26964708067,5650.0,track3_price_and_msp.json,6590,MANDI-037,normalized,Mustard,"₹4,995.74",resolved,"INR 5,345",resolved,5170.26964708067,resolved,"5,650.00/-",resolved,0,0
PR000089,2026/06/16,MANDI052,Amritsar,Corn,1796.8,2008.09,1902.44,2090.0,track3_price_and_msp.json,6591,MANDI052,normalized,Makka,1796.8,resolved,"2,008.09/-",resolved,"₹1,902.44",resolved,2090,resolved,0,0
PR008053,06-03-2026,,,Mustard,5511.0,6057.62,5784.12,5650.0,track3_price_and_msp.json,6592,,missing,Mustard,"INR 5,511",resolved,6057.62,resolved,"5,784.12/-",resolved,"INR 5,650",resolved,1,1
PR001450,28/01/2026,MANDI034,,REQUIRES_INVESTIGATION,3247.15,3668.96,,3500.0,track3_price_and_msp.json,6593,034,normalized,Ganna,3247.15,resolved,"3,668.96/-",resolved,"Rs. 3,458",invalid_numeric,"INR 3,500",resolved,0,1
PR002230,08/08/2026,MANDI010,Ambala,Mustard,,,5107.8,5650.0,track3_price_and_msp.json,6594,010,normalized,Sarso,,empty,"Rs. 5,363",invalid_numeric,"₹5,107.80",resolved,"₹5,650.00",resolved,0,0
PR005189,20-Feb-2026,MANDI017,Moga,Wheat,1994.0,2370.03,,2275.0,track3_price_and_msp.json,6595,M017,normalized,Gehun,"INR 1,994",resolved,"₹2,370.03",resolved,,empty,"₹2,275.00",resolved,0,0
PR003506,2026-05-03,MANDI033,Ferozepur,Mustard,5194.89,5976.14,5585.52,,track3_price_and_msp.json,6596,MANDI033,normalized,Sarso,5194.89,resolved,"₹5,976.14",resolved,5585.52,resolved,,empty,0,0
PR009448,07-Jul-2026,MANDI038,Bathinda,Cotton,,,5952.26,,track3_price_and_msp.json,6597,MANDI038,normalized,Narma,"Rs. 5,726",invalid_numeric,"Rs. 6,179",invalid_numeric,5952.26,resolved,,empty,0,0
PR009462,06-30-2026,MANDI056,,REQUIRES_INVESTIGATION,2286.0,2585.0,2435.27,2183.0,track3_price_and_msp.json,6598,mandi056,normalized,Chawal,"INR 2,286",resolved,"INR 2,585",resolved,2435.27,resolved,"₹2,183.00",resolved,0,1
PR005069,02-Jan-2026,MANDI013,Jalandhar,Paddy,1993.11,2097.48,2045.29,,track3_price_and_msp.json,6599,mandi_013,normalized,paddy,"1,993.11/-",resolved,"₹2,097.48",resolved,"₹2,045.29",resolved,,empty,0,0
PR002258,25/08/2026,,Sirsa,Paddy,2044.22,2540.37,2292.29,2183.0,track3_price_and_msp.json,6600,,missing,Rice,"2,044.22/-",resolved,2540.37,resolved,2292.29,resolved,2183,resolved,1,0
PR011822,02-Apr-2026,MANDI019,Patiala,Corn,1799.62,2074.14,1937.0,2090.0,track3_price_and_msp.json,6601,MANDI-019,normalized,Corn,"₹1,799.62",resolved,2074.14,resolved,"INR 1,937",resolved,2090,resolved,0,0
PR010097,01/06/2026,,Sirsa,Corn,2056.0,,2253.0,,track3_price_and_msp.json,6602,,missing,Corn,"INR 2,056",resolved,"Rs. 2,450",invalid_numeric,"INR 2,253",resolved,,empty,1,0
PR003243,20/06/2026,MANDI014,Fatehabad,Mustard,,5970.0,5549.88,5650.0,track3_price_and_msp.json,6603,MANDI014,normalized,Mustard,,empty,"INR 5,970",resolved,5549.88,resolved,5650,resolved,0,0
PR009053,23.06.2026,MANDI053,Moga,Corn,2134.125506757009,2507.93,2321.03,,track3_price_and_msp.json,6604,MANDI053,normalized,Makka,2134.125506757009,resolved,2507.93,resolved,2321.03,resolved,,empty,0,0
PR009765,22/01/2026,MANDI002,Hisar,Sugarcane,3545.83,3962.94,3754.0,3500.0,track3_price_and_msp.json,6605,mandi_002,normalized,गन्ना,3545.83,resolved,3962.94,resolved,"INR 3,754",resolved,3500,resolved,0,0
PR005811,09-Mar-2026,MANDI053,Ludhiana,Mustard,5269.54,6564.45,5917.0,,track3_price_and_msp.json,6606,MANDI053,normalized,Sarso,"₹5,269.54",resolved,"₹6,564.45",resolved,5917.0,resolved,"Rs. 5,650",invalid_numeric,0,0
PR007538,11/06/2026,MANDI045,Jalandhar,Paddy,,,2110.1846707589607,2183.0,track3_price_and_msp.json,6607,mandi_045,normalized,paddy,"Rs. 1,937",invalid_numeric,"Rs. 2,283",invalid_numeric,2110.1846707589607,resolved,2183,resolved,0,0
PR000814,01-19-2026,MANDI030,Ambala,Wheat,2073.0,,2325.68,2275.0,track3_price_and_msp.json,6608,MANDI030,normalized,Kanak,"INR 2,073",resolved,"Rs. 2,579",invalid_numeric,2325.68,resolved,"₹2,275.00",resolved,0,0
PR007607,2026/05/22,MANDI019,Ambala,REQUIRES_INVESTIGATION,1875.47,2060.09,1967.78,,track3_price_and_msp.json,6609,MANDI019,normalized,Basmati,"₹1,875.47",resolved,2060.09,resolved,1967.78,resolved,,empty,0,0
PR002103,2026/05/18,MANDI032,Sirsa,Paddy,,2380.66,2291.52,2183.0,track3_price_and_msp.json,6610,mandi032,normalized,Paddy,"Rs. 2,202",invalid_numeric,2380.66,resolved,2291.52,resolved,"INR 2,183",resolved,0,0
PR001323,28.07.2026,MANDI032,Ambala,REQUIRES_INVESTIGATION,,2434.36,2247.61,2090.0,track3_price_and_msp.json,6611,MANDI032,normalized,Maize,"Rs. 2,061",invalid_numeric,2434.36,resolved,"2,247.61/-",resolved,2090,resolved,0,0
PR005994,03-16-2026,MANDI052,Moga,Mustard,5895.0,6725.83,6310.63,5650.0,track3_price_and_msp.json,6612,MANDI-052,normalized,सरसों,"INR 5,895",resolved,6725.83,resolved,"6,310.63/-",resolved,"₹5,650.00",resolved,0,0
PR005034,2026-01-18,MANDI057,Ludhiana,Sugarcane,3370.65,4173.23,3771.94,,track3_price_and_msp.json,6613,MANDI-057,normalized,Ganne,"₹3,370.65",resolved,"₹4,173.23",resolved,"3,771.94/-",resolved,,empty,0,0
PR003482,28/05/2026,MANDI002,,REQUIRES_INVESTIGATION,2166.63,2451.24,2309.0,2183.0,track3_price_and_msp.json,6614,MANDI-002,normalized,चावल,"2,166.63/-",resolved,"₹2,451.24",resolved,"INR 2,309",resolved,"₹2,183.00",resolved,0,0
PR001060,2026/01/10,MANDI033,,Paddy,2098.33,2391.65,2244.99,2183.0,track3_price_and_msp.json,6615,MANDI033,normalized,Rice,2098.33,resolved,2391.65,resolved,2244.99,resolved,"INR 2,183",resolved,0,0
PR000690,04-21-2026,MANDI025,Patiala,Wheat,2018.26,2289.0,2153.63,,track3_price_and_msp.json,6616,MANDI025,normalized,Wheat,2018.26,resolved,"INR 2,289",resolved,2153.63,resolved,,empty,0,0
PR004747,2026-02-03,MANDI048,,Mustard,,6121.87,5514.0,5650.0,track3_price_and_msp.json,6617,MANDI048,normalized,सरसों,"Rs. 4,906",invalid_numeric,"6,121.87/-",resolved,"INR 5,514",resolved,5650,resolved,0,0
PR005655,29/01/2026,MANDI055,Ambala,Cotton,6378.71,7343.33,6861.02,6620.0,track3_price_and_msp.json,6618,MANDI-055,normalized,कपास,6378.71,resolved,"₹7,343.33",resolved,"₹6,861.02",resolved,"INR 6,620",resolved,0,0
PR001767,13-May-2026,MANDI048,Fatehabad,Mustard,5511.55,,6024.06,5650.0,track3_price_and_msp.json,6619,MANDI048,normalized,सरसों,"5,511.55/-",resolved,"Rs. 6,537",invalid_numeric,"₹6,024.06",resolved,"₹5,650.00",resolved,0,0
PR001920,2026/09/04,MANDI010,Sirsa,Mustard,5801.96,7187.0,6494.46,5650.0,track3_price_and_msp.json,6620,mandi010,normalized,Sarso,"₹5,801.96",resolved,"INR 7,187",resolved,"₹6,494.46",resolved,5650,resolved,0,0
PR002424,2026/03/03,MANDI029,,Corn,1896.3,2102.28,1999.29,2090.0,track3_price_and_msp.json,6621,MANDI029,normalized,corn,"₹1,896.30",resolved,"2,102.28/-",resolved,"₹1,999.29",resolved,2090,resolved,0,0
PR003467,2026/07/10,MANDI022,Bathinda,Paddy,1897.3738891722992,2010.0,1954.0,2183.0,track3_price_and_msp.json,6622,mandi022,normalized,Paddy,1897.3738891722992,resolved,"INR 2,010",resolved,"INR 1,954",resolved,2183,resolved,0,0
PR004355,2026-01-29,MANDI022,Patiala,Cotton,6712.26,,7446.09,6620.0,track3_price_and_msp.json,6623,mandi_022,normalized,cotton,"₹6,712.26",resolved,"Rs. 8,180",invalid_numeric,"₹7,446.09",resolved,6620,resolved,0,0
PR003006,03/02/2026,MANDI030,Jalandhar,Cotton,6145.11,,6410.88,,track3_price_and_msp.json,6624,MANDI-030,normalized,कपास,"6,145.11/-",resolved,"Rs. 6,677",invalid_numeric,6410.88,resolved,,empty,0,0
PR002857,20.04.2026,MANDI056,Hisar,Mustard,5762.78,6844.0,6303.438513255587,,track3_price_and_msp.json,6625,M056,normalized,mustard,"₹5,762.78",resolved,"INR 6,844",resolved,6303.438513255587,resolved,,empty,0,0
PR000086,2026/05/04,MANDI040,Hisar,Corn,1814.95,,1911.0,2090.0,track3_price_and_msp.json,6626,MANDI-040,normalized,Corn,"₹1,814.95",resolved,"Rs. 2,006",invalid_numeric,"INR 1,911",resolved,"INR 2,090",resolved,0,0
PR002462,12.01.2026,MANDI013,Ludhiana,Wheat,,2362.57,2233.0,2275.0,track3_price_and_msp.json,6627,MANDI-013,normalized,wheat,,empty,2362.57,resolved,"INR 2,233",resolved,"2,275.00/-",resolved,0,0
PR011110,05-19-2026,MANDI024,Karnal,Mustard,5531.2,6842.5,,5650.0,track3_price_and_msp.json,6628,MANDI024,normalized,Mustard,5531.2,resolved,"₹6,842.50",resolved,,empty,5650,resolved,0,0
PR002260,22.05.2026,MANDI031,Moga,Mustard,5595.3,5963.23,5779.27,,track3_price_and_msp.json,6629,mandi031,normalized,सरसों,5595.3,resolved,5963.23,resolved,5779.27,resolved,"Rs. 5,650",invalid_numeric,0,0
PR002116,10.05.2026,MANDI052,Bathinda,REQUIRES_INVESTIGATION,2183.35,2683.05,2433.2,2183.0,track3_price_and_msp.json,6630,MANDI052,normalized,Dhaan,2183.35,resolved,2683.05,resolved,"₹2,433.20",resolved,2183,resolved,0,0
PR006194,25/03/2026,MANDI038,Sirsa,REQUIRES_INVESTIGATION,,2366.49,,,track3_price_and_msp.json,6631,MANDI038,normalized,Basmati,"Rs. 2,000",invalid_numeric,"2,366.49/-",resolved,,empty,,empty,0,0
PR007296,2026/03/02,MANDI020,Bathinda,REQUIRES_INVESTIGATION,1951.5,2257.1,2104.0,2183.0,track3_price_and_msp.json,6632,MANDI020,normalized,धान,1951.5,resolved,2257.1,resolved,"INR 2,104",resolved,2183,resolved,0,0
PR009889,13.04.2026,MANDI037,Patiala,REQUIRES_INVESTIGATION,,2159.57,2081.8428494225027,,track3_price_and_msp.json,6633,MANDI037,normalized,Maize,"Rs. 2,004",invalid_numeric,2159.57,resolved,2081.8428494225027,resolved,,empty,0,0
PR008854,23/08/2026,MANDI021,,Wheat,2310.96,2502.6016721187025,2406.78,2275.0,track3_price_and_msp.json,6634,MANDI-021,normalized,WHEAT,2310.96,resolved,2502.6016721187025,resolved,"₹2,406.78",resolved,"INR 2,275",resolved,0,1
PR006694,2026-03-07,MANDI052,Fatehabad,REQUIRES_INVESTIGATION,3144.535833006067,3373.84,3259.0,3500.0,track3_price_and_msp.json,6635,mandi052,normalized,Ganna,3144.535833006067,resolved,"₹3,373.84",resolved,"INR 3,259",resolved,"INR 3,500",resolved,0,0
PR005133,02-06-2026,MANDI020,Hisar,REQUIRES_INVESTIGATION,5033.82,5846.0,5439.88,5650.0,track3_price_and_msp.json,6636,MANDI020,normalized,Sarson,5033.82,resolved,"INR 5,846",resolved,"₹5,439.88",resolved,5650,resolved,0,0
PR001789,2026/06/18,MANDI008,,Cotton,6913.229724887688,8519.91,7716.57,6620.0,track3_price_and_msp.json,6637,mandi008,normalized,Narma,6913.229724887688,resolved,"₹8,519.91",resolved,7716.57,resolved,"INR 6,620",resolved,0,1
PR002264,2026/06/01,MANDI042,Kurukshetra,Corn,2041.0,,,2090.0,track3_price_and_msp.json,6638,mandi_042,normalized,Corn,"INR 2,041",resolved,"Rs. 2,246",invalid_numeric,"Rs. 2,144",invalid_numeric,"₹2,090.00",resolved,0,0
PR003562,05-12-2026,,Jalandhar,Sugarcane,,4147.08,3756.07,3500.0,track3_price_and_msp.json,6639,,missing,sugarcane,"Rs. 3,365",invalid_numeric,"₹4,147.08",resolved,"₹3,756.07",resolved,3500,resolved,1,0
PR011168,09-04-2026,MANDI024,Patiala,Paddy,1894.02,2135.94,2014.98,2183.0,track3_price_and_msp.json,6640,MANDI024,normalized,paddy,"1,894.02/-",resolved,2135.94,resolved,2014.98,resolved,"₹2,183.00",resolved,0,0
PR001905,02-17-2026,MANDI027,Patiala,Corn,1939.15,,,,track3_price_and_msp.json,6641,M027,normalized,Makki,"1,939.15/-",resolved,"Rs. 2,058",invalid_numeric,"Rs. 1,999",invalid_numeric,"Rs. 2,090",invalid_numeric,0,0
PR005920,24/03/2026,MANDI022,Kurukshetra,Sugarcane,3279.57,4035.15,3657.0,3500.0,track3_price_and_msp.json,6642,MANDI-022,normalized,गन्ना,"₹3,279.57",resolved,4035.15,resolved,"INR 3,657",resolved,"INR 3,500",resolved,0,0
PR001024,02.04.2026,,Kurukshetra,Wheat,2306.72,2823.77,2565.2433587236146,2275.0,track3_price_and_msp.json,6643,,missing,GEHUN,"₹2,306.72",resolved,2823.77,resolved,2565.2433587236146,resolved,2275,resolved,1,0
PR002744,2026-07-06,MANDI054,Bathinda,Wheat,2352.0,2572.0,2462.41,,track3_price_and_msp.json,6644,M054,normalized,Gehun,"INR 2,352",resolved,"INR 2,572",resolved,2462.41,resolved,"Rs. 2,275",invalid_numeric,0,0
PR004198,2026-01-19,MANDI019,,Corn,1887.67,1988.78,1938.23,,track3_price_and_msp.json,6645,mandi019,normalized,Corn,1887.67,resolved,"₹1,988.78",resolved,"₹1,938.23",resolved,"Rs. 2,090",invalid_numeric,0,0
PR001571,25.05.2026,MANDI001,Bathinda,Wheat,2311.52,,2485.82,2275.0,track3_price_and_msp.json,6646,MANDI001,normalized,WHEAT,"₹2,311.52",resolved,,empty,"₹2,485.82",resolved,2275,resolved,0,0
PR001242,2026-08-22,MANDI028,Bathinda,Cotton,6240.58,7203.0,6721.916466480194,6620.0,track3_price_and_msp.json,6647,MANDI028,normalized,cotton,6240.58,resolved,"INR 7,203",resolved,6721.916466480194,resolved,6620,resolved,0,0
PR009482,26-Apr-2026,MANDI024,Amritsar,Sugarcane,3053.71,3779.0,,,track3_price_and_msp.json,6648,MANDI024,normalized,Sugarcane,"₹3,053.71",resolved,"INR 3,779",resolved,"Rs. 3,416",invalid_numeric,"Rs. 3,500",invalid_numeric,0,0
PR011775,30-May-2026,MANDI051,Bathinda,Cotton,6191.0,6602.29,6397.0,6620.0,track3_price_and_msp.json,6649,mandi051,normalized,कपास,"INR 6,191",resolved,"₹6,602.29",resolved,"INR 6,397",resolved,"₹6,620.00",resolved,0,0
PR006707,30.03.2026,MANDI019,,Corn,1914.86,2296.75,,2090.0,track3_price_and_msp.json,6650,mandi019,normalized,Corn,"₹1,914.86",resolved,2296.75,resolved,"Rs. 2,106",invalid_numeric,"INR 2,090",resolved,0,1
PR000686,22-Jul-2026,MANDI035,Kurukshetra,Sugarcane,3193.0,3520.65,3356.61,,track3_price_and_msp.json,6651,MANDI035,normalized,Sugarcane,"INR 3,193",resolved,3520.65,resolved,"₹3,356.61",resolved,,empty,0,0
PR005649,2026/09/04,MANDI017,Kurukshetra,Mustard,4822.28,5870.59,5346.43,5650.0,track3_price_and_msp.json,6652,MANDI017,normalized,mustard,4822.28,resolved,"₹5,870.59",resolved,5346.43,resolved,"₹5,650.00",resolved,0,0
PR007618,2026-03-17,MANDI011,Karnal,Mustard,5170.61,5829.11,,5650.0,track3_price_and_msp.json,6653,MANDI011,normalized,Mustard,"5,170.61/-",resolved,5829.11,resolved,"Rs. 5,500",invalid_numeric,5650,resolved,0,0
PR006749,02-01-2026,MANDI034,Karnal,Corn,,,1853.31,2090.0,track3_price_and_msp.json,6654,MANDI-034,normalized,Makki,"Rs. 1,804",invalid_numeric,"Rs. 1,903",invalid_numeric,1853.31,resolved,"INR 2,090",resolved,0,0
PR002052,07-04-2026,MANDI045,Kurukshetra,Corn,,2178.91,2098.49,,track3_price_and_msp.json,6655,MANDI-045,normalized,Makka,"Rs. 2,018",invalid_numeric,"2,178.91/-",resolved,"2,098.49/-",resolved,,empty,0,0
PR000926,2026/04/03,MANDI014,Amritsar,Wheat,2001.4496523743137,2479.56,2240.51,2275.0,track3_price_and_msp.json,6656,MANDI014,normalized,Wheat,2001.4496523743137,resolved,"2,479.56/-",resolved,2240.51,resolved,2275,resolved,0,0
PR010933,11-Jul-2026,,,REQUIRES_INVESTIGATION,2050.93,2240.0,,,track3_price_and_msp.json,6657,,missing,Chawal,"₹2,050.93",resolved,"INR 2,240",resolved,,empty,"Rs. 2,183",invalid_numeric,1,1
PR009790,16/05/2026,MANDI021,Ludhiana,Paddy,1883.0,2089.0,1985.94,2183.0,track3_price_and_msp.json,6658,MANDI021,normalized,Paddy,"INR 1,883",resolved,"INR 2,089",resolved,1985.94,resolved,"INR 2,183",resolved,0,0
PR000954,27.06.2026,MANDI051,Hisar,REQUIRES_INVESTIGATION,,4111.0,3788.16,3500.0,track3_price_and_msp.json,6659,MANDI051,normalized,Ganna,"Rs. 3,465",invalid_numeric,"INR 4,111",resolved,"₹3,788.16",resolved,"₹3,500.00",resolved,0,0
PR010842,08-08-2026,MANDI007,Ferozepur,Wheat,,2151.36,,2275.0,track3_price_and_msp.json,6660,MANDI007,normalized,Gehun,"Rs. 1,994",invalid_numeric,2151.36,resolved,"Rs. 2,072",invalid_numeric,"₹2,275.00",resolved,0,0
PR009576,03-12-2026,MANDI007,Bathinda,Mustard,5894.0,6933.16,6413.5365093901255,5650.0,track3_price_and_msp.json,6661,MANDI007,normalized,Sarso,"INR 5,894",resolved,"₹6,933.16",resolved,6413.5365093901255,resolved,5650,resolved,0,0
PR011091,18.01.2026,MANDI048,Ludhiana,REQUIRES_INVESTIGATION,5722.0,6106.95,5914.46,,track3_price_and_msp.json,6662,MANDI-048,normalized,Sarson,"INR 5,722",resolved,"6,106.95/-",resolved,"₹5,914.46",resolved,,empty,0,0
PR000553,28/03/2026,MANDI057,Patiala,REQUIRES_INVESTIGATION,3554.9057523467573,3739.0,3646.82,3500.0,track3_price_and_msp.json,6663,MANDI057,normalized,Ganna,3554.9057523467573,resolved,"INR 3,739",resolved,3646.82,resolved,3500,resolved,0,0
PR010580,03-08-2026,MANDI040,Moga,Mustard,5198.29,6365.970397845661,5782.13,,track3_price_and_msp.json,6664,MANDI040,normalized,सरसों,"₹5,198.29",resolved,6365.970397845661,resolved,"₹5,782.13",resolved,,empty,0,0
PR005173,29.04.2026,MANDI033,Patiala,REQUIRES_INVESTIGATION,2132.77,2365.206668831777,2248.99,,track3_price_and_msp.json,6665,MANDI033,normalized,Maize,"2,132.77/-",resolved,2365.206668831777,resolved,2248.99,resolved,,empty,0,0
PR005432,24.04.2026,MANDI052,Ludhiana,Cotton,6389.043783638165,6843.42,6616.0,6620.0,track3_price_and_msp.json,6666,MANDI-052,normalized,Kapas,6389.043783638165,resolved,"₹6,843.42",resolved,"INR 6,616",resolved,6620,resolved,0,0
PR008451,31.07.2026,MANDI055,,Mustard,4983.62,5435.0,5209.09,5650.0,track3_price_and_msp.json,6667,MANDI055,normalized,Sarso,"₹4,983.62",resolved,"INR 5,435",resolved,"5,209.09/-",resolved,"INR 5,650",resolved,0,0
PR011807,2026-01-15,MANDI055,Bathinda,Mustard,5025.03,,5614.080663381963,5650.0,track3_price_and_msp.json,6668,mandi_055,normalized,Sarso,"5,025.03/-",resolved,"Rs. 6,203",invalid_numeric,5614.080663381963,resolved,"₹5,650.00",resolved,0,0
PR009855,2026-04-07,MANDI027,Ferozepur,REQUIRES_INVESTIGATION,5350.12,5788.35,5569.0,5650.0,track3_price_and_msp.json,6669,MANDI-027,normalized,Sarson,"₹5,350.12",resolved,"5,788.35/-",resolved,"INR 5,569",resolved,5650,resolved,0,0
PR007785,11/08/2026,MANDI029,Bathinda,Mustard,5259.0,,,,track3_price_and_msp.json,6670,M029,normalized,mustard,"INR 5,259",resolved,"Rs. 6,265",invalid_numeric,,empty,,empty,0,0
PR011805,03-16-2026,MANDI020,,Wheat,,2363.86,2211.94,2275.0,track3_price_and_msp.json,6671,M020,normalized,wheat,,empty,"2,363.86/-",resolved,2211.94,resolved,"INR 2,275",resolved,0,1
PR009732,07-07-2026,MANDI022,Bathinda,Sugarcane,,3803.13,,3500.0,track3_price_and_msp.json,6672,MANDI-022,normalized,sugarcane,"Rs. 3,601",invalid_numeric,3803.13,resolved,"Rs. 3,702",invalid_numeric,"INR 3,500",resolved,0,0
PR010814,05-Feb-2026,,Ludhiana,REQUIRES_INVESTIGATION,1866.89,2050.7,,2090.0,track3_price_and_msp.json,6673,,missing,Maize,"₹1,866.89",resolved,"₹2,050.70",resolved,"Rs. 1,959",invalid_numeric,"₹2,090.00",resolved,1,0
PR003545,05-May-2026,MANDI037,Jalandhar,Cotton,5958.86,,6655.0,6620.0,track3_price_and_msp.json,6674,MANDI037,normalized,कपास,5958.86,resolved,"Rs. 7,351",invalid_numeric,"INR 6,655",resolved,"INR 6,620",resolved,0,0
PR005620,20/06/2026,MANDI040,Jalandhar,Wheat,,2300.64,2168.65,2275.0,track3_price_and_msp.json,6675,MANDI040,normalized,Wheat,,empty,"₹2,300.64",resolved,"2,168.65/-",resolved,"2,275.00/-",resolved,0,0
PR002407,24-Jan-2026,MANDI014,Ludhiana,Wheat,2075.15,2591.08,2333.12,2275.0,track3_price_and_msp.json,6676,mandi_014,normalized,Kanak,"₹2,075.15",resolved,2591.08,resolved,2333.12,resolved,2275,resolved,0,0
PR001809,21-Feb-2026,MANDI006,Karnal,REQUIRES_INVESTIGATION,,6609.55,5989.98,5650.0,track3_price_and_msp.json,6677,MANDI006,normalized,Sarson,"Rs. 5,370",invalid_numeric,"₹6,609.55",resolved,"₹5,989.98",resolved,"₹5,650.00",resolved,0,0
PR003728,02/08/2026,MANDI003,Bathinda,REQUIRES_INVESTIGATION,2110.5,,,2090.0,track3_price_and_msp.json,6678,mandi_003,normalized,Maize,"₹2,110.50",resolved,"Rs. 2,355",invalid_numeric,"Rs. 2,233",invalid_numeric,"₹2,090.00",resolved,0,0
PR006077,16-Jun-2026,MANDI005,Ludhiana,REQUIRES_INVESTIGATION,,3637.03,3393.95,,track3_price_and_msp.json,6679,MANDI005,normalized,Ganna,,empty,"₹3,637.03",resolved,"₹3,393.95",resolved,"Rs. 3,500",invalid_numeric,0,0
PR005671,05/02/2026,MANDI007,Karnal,REQUIRES_INVESTIGATION,,2280.87,2192.7515109344795,2090.0,track3_price_and_msp.json,6680,mandi_007,normalized,मक्का,"Rs. 2,105",invalid_numeric,"₹2,280.87",resolved,2192.7515109344795,resolved,"INR 2,090",resolved,0,0
PR001539,20-Jul-2026,MANDI017,,REQUIRES_INVESTIGATION,,2593.4,2422.59,,track3_price_and_msp.json,6681,M017,normalized,Chawal,"Rs. 2,252",invalid_numeric,2593.4,resolved,2422.59,resolved,,empty,0,1
PR005780,2026/03/03,MANDI047,Bathinda,Mustard,5162.0,,5374.0,,track3_price_and_msp.json,6682,mandi047,normalized,Mustard,"INR 5,162",resolved,"Rs. 5,585",invalid_numeric,"INR 5,374",resolved,"Rs. 5,650",invalid_numeric,0,0
PR002322,26/08/2026,MANDI028,Bathinda,Sugarcane,3159.3145177569654,3937.3042400589748,3548.31,3500.0,track3_price_and_msp.json,6683,028,normalized,Sugarcane,3159.3145177569654,resolved,3937.3042400589748,resolved,3548.31,resolved,3500,resolved,0,0
PR006947,2026/03/02,,Fatehabad,Mustard,4953.97,6038.75,5496.0,5650.0,track3_price_and_msp.json,6684,,missing,सरसों,"4,953.97/-",resolved,6038.75,resolved,"INR 5,496",resolved,5650,resolved,1,0
