sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,source_file,row_index_raw,temperature_raw,temp_unit_raw,temperature_celsius,temp_conversion_status,rainfall_raw,rain_unit_raw,rainfall_mm,rain_conversion_status,negative_rainfall_flag,missing_timestamp,missing_humidity
SEN015,2026-08-30 08:59:39 IST,91.4,f,19.9,mm,74.0,track3_weather_sensors.xlsx,7003,91.4,f,33.0,fahrenheit,19.9,mm,19.9,mm,0,0,0
SEN019,2026-03-10 21:05:48 UTC,17.8°C,,2.2,millimeters,63.0,track3_weather_sensors.xlsx,7004,17.8°C,,17.8,embedded_celsius,2.2,millimeters,2.2,mm,0,0,0
SEN005,2026-04-23 05:31:06,30.7,c,-2.5,mm,64.0,track3_weather_sensors.xlsx,7005,30.7,c,30.7,celsius,-2.5,mm,,negative,1,0,0
SEN006,2026-03-09 16:36:31 IST,27.5,°C,31.9,mm,65.0,track3_weather_sensors.xlsx,7006,27.5,°C,27.5,celsius,31.9,mm,31.9,mm,0,0,0
UNKNOWN,2026-01-10 11:59:12 UTC,82.4,°F,42.4,millimeters,92.0,track3_weather_sensors.xlsx,7007,82.4,°F,28.000000000000004,fahrenheit,42.4,millimeters,42.4,mm,0,0,0
SEN005,2026-02-01 21:21:06,25.1,C,38.9,mm,83.0,track3_weather_sensors.xlsx,7008,25.1,C,25.1,celsius,38.9,mm,38.9,mm,0,0,0
SEN013,2026-06-01 15:07:22,63.7,f,-23.5,mm,53.0,track3_weather_sensors.xlsx,7009,63.7,f,17.61111111111111,fahrenheit,-23.5,mm,,negative,1,0,0
SEN026,2026-05-11 07:45:24 IST,61.7,f,43.7,millimeters,51.0,track3_weather_sensors.xlsx,7010,61.7,f,16.5,fahrenheit,43.7,millimeters,43.7,mm,0,0,0
SEN013,2026-05-31 20:40:28 UTC,82.9,f,0.64,inch,87.0,track3_weather_sensors.xlsx,7011,82.9,f,28.277777777777782,fahrenheit,0.64,inch,16.256,inches,0,0,0
SEN015,2026-04-24 23:18:59 IST,34.9,c,5.2,millimeters,39.0,track3_weather_sensors.xlsx,7012,34.9,c,34.9,celsius,5.2,millimeters,5.2,mm,0,0,0
SEN007,06-08-2026 01:50 PM,35.1,C,39.9,millimeters,,track3_weather_sensors.xlsx,7013,35.1,C,35.1,celsius,39.9,millimeters,39.9,mm,0,0,1
SEN031,22-Jul-2026 00:02:44,37.8,Celsius,27.3,mm,87.0,track3_weather_sensors.xlsx,7014,37.8,Celsius,37.8,celsius,27.3,mm,27.3,mm,0,0,0
SEN034,2026-04-20 16:15:33 IST,20.2°C,,-7.8,mm,47.0,track3_weather_sensors.xlsx,7015,20.2°C,,20.2,embedded_celsius,-7.8,mm,,negative,1,0,0
SEN006,2026-02-13 11:30:05 IST,20.4,Celsius,18.9,mm,48.0,track3_weather_sensors.xlsx,7016,20.4,Celsius,20.4,celsius,18.9,mm,18.9,mm,0,0,0
SEN024,2026-01-13T02:40:01,21.5°C,,,,50.0,track3_weather_sensors.xlsx,7017,21.5°C,,21.5,embedded_celsius,,,,missing_rain,0,0,0
SEN019,2026-04-14 16:23:14 IST,21.7,C,4.4,mm,88.0,track3_weather_sensors.xlsx,7018,21.7,C,21.7,celsius,4.4,mm,4.4,mm,0,0,0
SEN025,2026-04-06 18:09:31 UTC,71.6,Fahrenheit,1.1,MM,72.0,track3_weather_sensors.xlsx,7019,71.6,Fahrenheit,21.999999999999996,fahrenheit,1.1,MM,1.1,mm,0,0,0
SEN010,2026-08-18 11:21:07 IST,36.7,Celsius,1.63,in,79.0,track3_weather_sensors.xlsx,7020,36.7,Celsius,36.7,celsius,1.63,in,41.401999999999994,inches,0,0,0
SEN013,2026-09-05 20:15:51 UTC,81,F,33.9,mm,51.0,track3_weather_sensors.xlsx,7021,81,F,27.22222222222222,fahrenheit,33.9,mm,33.9,mm,0,0,0
SEN002,16/03/2026 00:40,31.9,°C,0.77,in,56.0,track3_weather_sensors.xlsx,7022,31.9,°C,31.9,celsius,0.77,in,19.558,inches,0,0,0
SEN047,2026-03-11 20:31:46 UTC,25.7,°C,49.3,MM,70.0,track3_weather_sensors.xlsx,7023,25.7,°C,25.7,celsius,49.3,MM,49.3,mm,0,0,0
SEN029,03/07/2026 03:48,31.4,C,38.7,mm,,track3_weather_sensors.xlsx,7024,31.4,C,31.4,celsius,38.7,mm,38.7,mm,0,0,1
SEN023,,73.8,F,19.0,mm,43.0,track3_weather_sensors.xlsx,7025,73.8,F,23.22222222222222,fahrenheit,19.0,mm,19.0,mm,0,1,0
SEN037,2026-05-12 22:03:27 UTC,18.5,c,1.8,inch,56.0,track3_weather_sensors.xlsx,7026,18.5,c,18.5,celsius,1.8,inch,45.72,inches,0,0,0
SEN031,2026-09-05 12:36:22 UTC,23.9,°C,41.7,MM,62.0,track3_weather_sensors.xlsx,7027,23.9,°C,23.9,celsius,41.7,MM,41.7,mm,0,0,0
SEN041,2026-08-13 13:29:30 IST,22.8,°C,0.7,mm,78.0,track3_weather_sensors.xlsx,7028,22.8,°C,22.8,celsius,0.7,mm,0.7,mm,0,0,0
SEN015,2026-03-11 22:03:42 IST,22.8,C,25.9,MM,32.0,track3_weather_sensors.xlsx,7029,22.8,C,22.8,celsius,25.9,MM,25.9,mm,0,0,0
SEN049,2026-06-14 17:11:20 IST,29.3°C,,41.1,mm,35.0,track3_weather_sensors.xlsx,7030,29.3°C,,29.3,embedded_celsius,41.1,mm,41.1,mm,0,0,0
UNKNOWN,2026-02-27 13:34:50,75.4,Fahrenheit,27.8,mm,86.0,track3_weather_sensors.xlsx,7031,75.4,Fahrenheit,24.111111111111114,fahrenheit,27.8,mm,27.8,mm,0,0,0
SEN032,07-Aug-2026 15:42:01,67.6,Fahrenheit,37.1,mm,91.0,track3_weather_sensors.xlsx,7032,67.6,Fahrenheit,19.777777777777775,fahrenheit,37.1,mm,37.1,mm,0,0,0
SEN016,2026-03-18 23:47:04 IST,18.3,c,25.7,mm,30.0,track3_weather_sensors.xlsx,7033,18.3,c,18.3,celsius,25.7,mm,25.7,mm,0,0,0
SEN038,2026-05-30 20:51:17 IST,30.7,C,0.54,inches,79.0,track3_weather_sensors.xlsx,7034,30.7,C,30.7,celsius,0.54,inches,13.716,inches,0,0,0
SEN046,2026-05-08 15:56:47 IST,24.7,c,27.3,MM,55.0,track3_weather_sensors.xlsx,7035,24.7,c,24.7,celsius,27.3,MM,27.3,mm,0,0,0
SEN001,2026-07-12 12:26:31 IST,61.5,F,23.8,millimeters,,track3_weather_sensors.xlsx,7036,61.5,F,16.38888888888889,fahrenheit,23.8,millimeters,23.8,mm,0,0,1
SEN034,,81.5,F,42.7,MM,80.0,track3_weather_sensors.xlsx,7037,81.5,F,27.5,fahrenheit,42.7,MM,42.7,mm,0,1,0
SEN042,2026-01-17 15:27:39 UTC,25.5,°C,0.21,inches,47.0,track3_weather_sensors.xlsx,7038,25.5,°C,25.5,celsius,0.21,inches,5.334,inches,0,0,0
SEN019,2026-05-17 21:17:05,25.3°C,,1.37,inch,77.0,track3_weather_sensors.xlsx,7039,25.3°C,,25.3,embedded_celsius,1.37,inch,34.798,inches,0,0,0
SEN043,2026-01-04 05:11:04 IST,37.4,C,31.6,mm,86.0,track3_weather_sensors.xlsx,7040,37.4,C,37.4,celsius,31.6,mm,31.6,mm,0,0,0
SEN003,2026-02-08 20:22:12 UTC,24,Celsius,5.2,MM,54.0,track3_weather_sensors.xlsx,7041,24,Celsius,24.0,celsius,5.2,MM,5.2,mm,0,0,0
SEN009,2026-01-23 14:43:37 IST,38.2,c,11.5,MM,31.0,track3_weather_sensors.xlsx,7042,38.2,c,38.2,celsius,11.5,MM,11.5,mm,0,0,0
SEN036,2026-01-08 16:00:06 UTC,21.6,c,32.4,MM,79.0,track3_weather_sensors.xlsx,7043,21.6,c,21.6,celsius,32.4,MM,32.4,mm,0,0,0
SEN015,2026-02-09 12:59:05 UTC,16.4°C,,0.1,inches,44.0,track3_weather_sensors.xlsx,7044,16.4°C,,16.4,embedded_celsius,0.1,inches,2.54,inches,0,0,0
SEN006,2026-01-03 05:02:56 IST,22.2°C,,,,59.0,track3_weather_sensors.xlsx,7045,22.2°C,,22.2,embedded_celsius,,,,missing_rain,0,0,0
SEN015,2026-03-06 05:54:17 IST,35.9,°C,35.7,MM,75.0,track3_weather_sensors.xlsx,7046,35.9,°C,35.9,celsius,35.7,MM,35.7,mm,0,0,0
SEN036,2026-06-04 02:40:27 IST,29.3,C,22.7,MM,55.0,track3_weather_sensors.xlsx,7047,29.3,C,29.3,celsius,22.7,MM,22.7,mm,0,0,0
SEN028,2026-04-06 07:56:22 IST,35.6,C,18.6,MM,84.0,track3_weather_sensors.xlsx,7048,35.6,C,35.6,celsius,18.6,MM,18.6,mm,0,0,0
SEN036,2026-06-14 21:00:10 IST,33.1,c,-7.9,mm,74.0,track3_weather_sensors.xlsx,7049,33.1,c,33.1,celsius,-7.9,mm,,negative,1,0,0
SEN005,2026-02-27 18:21:05 UTC,92.3,f,,,66.0,track3_weather_sensors.xlsx,7050,92.3,f,33.5,fahrenheit,,,,missing_rain,0,0,0
SEN048,2026-04-01 10:33:43 UTC,59.2,Fahrenheit,1.55,inch,81.0,track3_weather_sensors.xlsx,7051,59.2,Fahrenheit,15.11111111111111,fahrenheit,1.55,inch,39.37,inches,0,0,0
SEN008,2026-02-28 10:38:17 IST,35.3,°C,34.2,MM,48.0,track3_weather_sensors.xlsx,7052,35.3,°C,35.3,celsius,34.2,MM,34.2,mm,0,0,0
SEN009,2026-06-11 20:47:47 IST,25.8,C,-21.0,mm,49.0,track3_weather_sensors.xlsx,7053,25.8,C,25.8,celsius,-21.0,mm,,negative,1,0,0
SEN046,2026-05-02 21:48:42 IST,62.8,°F,6.3,millimeters,40.0,track3_weather_sensors.xlsx,7054,62.8,°F,17.11111111111111,fahrenheit,6.3,millimeters,6.3,mm,0,0,0
SEN015,,90.3,F,28.0,MM,36.0,track3_weather_sensors.xlsx,7055,90.3,F,32.388888888888886,fahrenheit,28.0,MM,28.0,mm,0,1,0
SEN010,2026-02-16 14:30:59 IST,22.4°C,,1.91,inches,32.0,track3_weather_sensors.xlsx,7056,22.4°C,,22.4,embedded_celsius,1.91,inches,48.513999999999996,inches,0,0,0
SEN010,2026-06-02 09:55:02 IST,95,Fahrenheit,1.59,in,58.0,track3_weather_sensors.xlsx,7057,95,Fahrenheit,35.0,fahrenheit,1.59,in,40.386,inches,0,0,0
SEN044,2026-05-04T10:33:17,83.3,f,-19.2,mm,37.0,track3_weather_sensors.xlsx,7058,83.3,f,28.5,fahrenheit,-19.2,mm,,negative,1,0,0
SEN038,2026-08-07 22:04:10,34.0°C,,1.1,inch,31.0,track3_weather_sensors.xlsx,7059,34.0°C,,34.0,embedded_celsius,1.1,inch,27.94,inches,0,0,0
SEN013,2026-03-22 05:34:17 UTC,15.3°C,,41.7,MM,87.0,track3_weather_sensors.xlsx,7060,15.3°C,,15.3,embedded_celsius,41.7,MM,41.7,mm,0,0,0
UNKNOWN,2026-07-24 00:37:57 UTC,29.5,C,27.6,millimeters,75.0,track3_weather_sensors.xlsx,7061,29.5,C,29.5,celsius,27.6,millimeters,27.6,mm,0,0,0
SEN019,2026-01-26 23:25:29 IST,24.6,Celsius,32.2,millimeters,37.0,track3_weather_sensors.xlsx,7062,24.6,Celsius,24.6,celsius,32.2,millimeters,32.2,mm,0,0,0
SEN009,2026-07-13 09:31:02 UTC,37.8,c,15.1,mm,87.0,track3_weather_sensors.xlsx,7063,37.8,c,37.8,celsius,15.1,mm,15.1,mm,0,0,0
SEN038,01/05/2026 20:08,92.8,°F,12.9,millimeters,45.0,track3_weather_sensors.xlsx,7064,92.8,°F,33.77777777777778,fahrenheit,12.9,millimeters,12.9,mm,0,0,0
SEN014,,17.5°C,,,,95.0,track3_weather_sensors.xlsx,7065,17.5°C,,17.5,embedded_celsius,,,,missing_rain,0,1,0
SEN036,2026-08-03 04:25:49 UTC,59.9,f,0.33,inch,48.0,track3_weather_sensors.xlsx,7066,59.9,f,15.5,fahrenheit,0.33,inch,8.382,inches,0,0,0
SEN039,2026-06-13 06:52:16 IST,19.8,c,-48.6,mm,36.0,track3_weather_sensors.xlsx,7067,19.8,c,19.8,celsius,-48.6,mm,,negative,1,0,0
SEN018,2026-02-26 04:16:24 IST,82.8,f,-47.6,mm,62.0,track3_weather_sensors.xlsx,7068,82.8,f,28.22222222222222,fahrenheit,-47.6,mm,,negative,1,0,0
SEN006,2026-02-24 21:54:58 IST,27.5°C,,0.25,inch,68.0,track3_weather_sensors.xlsx,7069,27.5°C,,27.5,embedded_celsius,0.25,inch,6.35,inches,0,0,0
SEN023,2026-03-08 09:55:59 IST,20.1,Celsius,16.7,millimeters,40.0,track3_weather_sensors.xlsx,7070,20.1,Celsius,20.1,celsius,16.7,millimeters,16.7,mm,0,0,0
SEN042,2026-05-05 11:37:50 UTC,27.9,C,0.76,in,65.0,track3_weather_sensors.xlsx,7071,27.9,C,27.9,celsius,0.76,in,19.304,inches,0,0,0
SEN026,2026-06-25 21:21:47 IST,80.4,°F,-35.0,mm,76.0,track3_weather_sensors.xlsx,7072,80.4,°F,26.888888888888893,fahrenheit,-35.0,mm,,negative,1,0,0
UNKNOWN,2026-03-23 18:04:19 IST,70.7,F,0.75,inches,,track3_weather_sensors.xlsx,7073,70.7,F,21.5,fahrenheit,0.75,inches,19.049999999999997,inches,0,0,1
SEN050,2026-05-05 04:01:17 IST,103.8,F,25.6,millimeters,82.0,track3_weather_sensors.xlsx,7074,103.8,F,39.888888888888886,fahrenheit,25.6,millimeters,25.6,mm,0,0,0
SEN043,2026-06-20 08:04:05 IST,28.5°C,,24.3,mm,,track3_weather_sensors.xlsx,7075,28.5°C,,28.5,embedded_celsius,24.3,mm,24.3,mm,0,0,1
SEN020,2026-04-26 15:14:14 IST,100.8,Fahrenheit,12.9,millimeters,35.0,track3_weather_sensors.xlsx,7076,100.8,Fahrenheit,38.22222222222222,fahrenheit,12.9,millimeters,12.9,mm,0,0,0
SEN017,2026-06-27 17:17:19 UTC,16.7,C,1.19,inches,41.0,track3_weather_sensors.xlsx,7077,16.7,C,16.7,celsius,1.19,inches,30.225999999999996,inches,0,0,0
SEN001,2026-06-29 17:45:31 UTC,33,Celsius,31.2,mm,,track3_weather_sensors.xlsx,7078,33,Celsius,33.0,celsius,31.2,mm,31.2,mm,0,0,1
SEN012,2026-02-04 21:21:51 UTC,33.1°C,,41.3,MM,91.0,track3_weather_sensors.xlsx,7079,33.1°C,,33.1,embedded_celsius,41.3,MM,41.3,mm,0,0,0
SEN042,2026-01-06 21:14:21 IST,99.9,Fahrenheit,32.3,mm,44.0,track3_weather_sensors.xlsx,7080,99.9,Fahrenheit,37.72222222222222,fahrenheit,32.3,mm,32.3,mm,0,0,0
SEN034,2026-03-13 00:18:01 IST,38.8,c,1.2,in,42.0,track3_weather_sensors.xlsx,7081,38.8,c,38.8,celsius,1.2,in,30.479999999999997,inches,0,0,0
SEN005,,36.5,°C,5.4,mm,51.0,track3_weather_sensors.xlsx,7082,36.5,°C,36.5,celsius,5.4,mm,5.4,mm,0,1,0
SEN036,2026-02-03 17:33:01 IST,94.5,°F,,,65.0,track3_weather_sensors.xlsx,7083,94.5,°F,34.72222222222222,fahrenheit,,,,missing_rain,0,0,0
SEN020,2026-03-04 06:58:45 IST,22.6°C,,,,88.0,track3_weather_sensors.xlsx,7084,22.6°C,,22.6,embedded_celsius,,,,missing_rain,0,0,0
SEN003,,37.4°C,,23.0,MM,88.0,track3_weather_sensors.xlsx,7085,37.4°C,,37.4,embedded_celsius,23.0,MM,23.0,mm,0,1,0
SEN023,2026-04-10 15:23:16 UTC,31.6°C,,0.75,in,34.0,track3_weather_sensors.xlsx,7086,31.6°C,,31.6,embedded_celsius,0.75,in,19.049999999999997,inches,0,0,0
SEN016,2026-01-06 20:11:14 IST,83.7,F,44.4,MM,79.0,track3_weather_sensors.xlsx,7087,83.7,F,28.72222222222222,fahrenheit,44.4,MM,44.4,mm,0,0,0
SEN006,2026-08-12 06:40:14 IST,30.9°C,,1.76,inches,30.0,track3_weather_sensors.xlsx,7088,30.9°C,,30.9,embedded_celsius,1.76,inches,44.704,inches,0,0,0
SEN025,,18.1,C,48.3,MM,43.0,track3_weather_sensors.xlsx,7089,18.1,C,18.1,celsius,48.3,MM,48.3,mm,0,1,0
SEN044,2026-01-03 07:09:12 IST,18.4,C,-42.0,mm,,track3_weather_sensors.xlsx,7090,18.4,C,18.4,celsius,-42.0,mm,,negative,1,0,1
SEN012,,75.7,f,1.14,in,,track3_weather_sensors.xlsx,7091,75.7,f,24.27777777777778,fahrenheit,1.14,in,28.955999999999996,inches,0,1,1
SEN002,2026-08-06 10:32:34 UTC,64.6,f,28.6,MM,39.0,track3_weather_sensors.xlsx,7092,64.6,f,18.111111111111107,fahrenheit,28.6,MM,28.6,mm,0,0,0
SEN033,2026-09-02 19:59:30 UTC,20.6,°C,7.2,MM,40.0,track3_weather_sensors.xlsx,7093,20.6,°C,20.6,celsius,7.2,MM,7.2,mm,0,0,0
UNKNOWN,2026-07-23 17:05:07 IST,19,C,1.76,in,76.0,track3_weather_sensors.xlsx,7094,19,C,19.0,celsius,1.76,in,44.704,inches,0,0,0
SEN005,2026-02-05 00:03:42 IST,26.3°C,,1.28,inch,72.0,track3_weather_sensors.xlsx,7095,26.3°C,,26.3,embedded_celsius,1.28,inch,32.512,inches,0,0,0
SEN032,2026-04-03 16:06:40 IST,99.7,Fahrenheit,7.5,millimeters,31.0,track3_weather_sensors.xlsx,7096,99.7,Fahrenheit,37.611111111111114,fahrenheit,7.5,millimeters,7.5,mm,0,0,0
SEN034,,37.3°C,,1.61,in,84.0,track3_weather_sensors.xlsx,7097,37.3°C,,37.3,embedded_celsius,1.61,in,40.894,inches,0,1,0
SEN030,2026-09-07 02:53:06 IST,84.2,°F,27.5,mm,66.0,track3_weather_sensors.xlsx,7098,84.2,°F,29.0,fahrenheit,27.5,mm,27.5,mm,0,0,0
SEN004,2026-03-01 13:40:11 UTC,65.5,f,36.2,mm,64.0,track3_weather_sensors.xlsx,7099,65.5,f,18.61111111111111,fahrenheit,36.2,mm,36.2,mm,0,0,0
SEN015,2026-05-18 07:55:43 IST,24.5,Celsius,28.1,millimeters,66.0,track3_weather_sensors.xlsx,7100,24.5,Celsius,24.5,celsius,28.1,millimeters,28.1,mm,0,0,0
SEN048,2026-08-16 16:49:30 IST,24.3,C,10.7,mm,30.0,track3_weather_sensors.xlsx,7101,24.3,C,24.3,celsius,10.7,mm,10.7,mm,0,0,0
SEN002,2026-04-12 18:29:07 UTC,34.9,c,1.5,inch,57.0,track3_weather_sensors.xlsx,7102,34.9,c,34.9,celsius,1.5,inch,38.099999999999994,inches,0,0,0
SEN029,2026-04-09 05:52:22 IST,59.7,°F,26.4,MM,83.0,track3_weather_sensors.xlsx,7103,59.7,°F,15.38888888888889,fahrenheit,26.4,MM,26.4,mm,0,0,0
SEN030,2026-07-23 14:55:55 IST,76.6,f,30.3,millimeters,47.0,track3_weather_sensors.xlsx,7104,76.6,f,24.777777777777775,fahrenheit,30.3,millimeters,30.3,mm,0,0,0
SEN018,2026-08-10 03:13:05 UTC,36.6,C,,,55.0,track3_weather_sensors.xlsx,7105,36.6,C,36.6,celsius,,,,missing_rain,0,0,0
SEN021,2026-05-26 23:28:47 IST,60.8,f,0.47,inches,42.0,track3_weather_sensors.xlsx,7106,60.8,f,16.0,fahrenheit,0.47,inches,11.937999999999999,inches,0,0,0
SEN035,21/02/2026 04:57,70.7,f,28.8,millimeters,80.0,track3_weather_sensors.xlsx,7107,70.7,f,21.5,fahrenheit,28.8,millimeters,28.8,mm,0,0,0
SEN029,,26.3°C,,,,51.0,track3_weather_sensors.xlsx,7108,26.3°C,,26.3,embedded_celsius,,,,missing_rain,0,1,0
SEN030,2026-03-06 12:58:11 UTC,19.8,C,5.3,mm,50.0,track3_weather_sensors.xlsx,7109,19.8,C,19.8,celsius,5.3,mm,5.3,mm,0,0,0
SEN015,2026-01-02 07:09:20 IST,33.3,°C,0.13,inches,39.0,track3_weather_sensors.xlsx,7110,33.3,°C,33.3,celsius,0.13,inches,3.302,inches,0,0,0
SEN012,,72.9,°F,34.3,millimeters,50.0,track3_weather_sensors.xlsx,7111,72.9,°F,22.722222222222225,fahrenheit,34.3,millimeters,34.3,mm,0,1,0
SEN015,2026-01-29 09:28:53 IST,81.7,f,-9.5,mm,89.0,track3_weather_sensors.xlsx,7112,81.7,f,27.61111111111111,fahrenheit,-9.5,mm,,negative,1,0,0
SEN017,2026-04-11 22:27:18 IST,39.4°C,,14.4,millimeters,65.0,track3_weather_sensors.xlsx,7113,39.4°C,,39.4,embedded_celsius,14.4,millimeters,14.4,mm,0,0,0
SEN001,2026-04-22 08:01:28 UTC,28.2,Celsius,23.6,MM,79.0,track3_weather_sensors.xlsx,7114,28.2,Celsius,28.2,celsius,23.6,MM,23.6,mm,0,0,0
SEN014,2026-02-09 02:22:38 IST,16.5,C,0.15,in,95.0,track3_weather_sensors.xlsx,7115,16.5,C,16.5,celsius,0.15,in,3.8099999999999996,inches,0,0,0
SEN024,2026-05-20 13:47:16 IST,79.9,f,2.8,MM,71.0,track3_weather_sensors.xlsx,7116,79.9,f,26.611111111111114,fahrenheit,2.8,MM,2.8,mm,0,0,0
SEN005,2026-03-14 05:15:27 IST,22.2°C,,0.25,in,,track3_weather_sensors.xlsx,7117,22.2°C,,22.2,embedded_celsius,0.25,in,6.35,inches,0,0,1
SEN015,2026-02-15 01:50:42 IST,20,c,1.33,in,34.0,track3_weather_sensors.xlsx,7118,20,c,20.0,celsius,1.33,in,33.782,inches,0,0,0
SEN010,2026-06-07 09:07:39 UTC,30.4°C,,44.5,MM,62.0,track3_weather_sensors.xlsx,7119,30.4°C,,30.4,embedded_celsius,44.5,MM,44.5,mm,0,0,0
SEN021,2026-09-05 16:41:54 UTC,97.9,F,,,67.0,track3_weather_sensors.xlsx,7120,97.9,F,36.611111111111114,fahrenheit,,,,missing_rain,0,0,0
SEN010,2026-01-18 08:38:43 IST,103.6,Fahrenheit,1.63,in,31.0,track3_weather_sensors.xlsx,7121,103.6,Fahrenheit,39.77777777777778,fahrenheit,1.63,in,41.401999999999994,inches,0,0,0
SEN034,2026-05-01 00:19:00 IST,22,c,11.5,MM,32.0,track3_weather_sensors.xlsx,7122,22,c,22.0,celsius,11.5,MM,11.5,mm,0,0,0
SEN015,2026-02-02 14:22:47 UTC,35.7,c,,,92.0,track3_weather_sensors.xlsx,7123,35.7,c,35.7,celsius,,,,missing_rain,0,0,0
SEN013,2026-04-24 21:35:37 IST,17.4,c,38.9,millimeters,,track3_weather_sensors.xlsx,7124,17.4,c,17.4,celsius,38.9,millimeters,38.9,mm,0,0,1
SEN010,,33.4°C,,25.9,MM,,track3_weather_sensors.xlsx,7125,33.4°C,,33.4,embedded_celsius,25.9,MM,25.9,mm,0,1,1
SEN009,2026-01-28 05:37:38 IST,76.6,Fahrenheit,1.72,inches,94.0,track3_weather_sensors.xlsx,7126,76.6,Fahrenheit,24.777777777777775,fahrenheit,1.72,inches,43.687999999999995,inches,0,0,0
SEN019,2026-07-02 12:28:01 IST,17.3,c,49.1,millimeters,32.0,track3_weather_sensors.xlsx,7127,17.3,c,17.3,celsius,49.1,millimeters,49.1,mm,0,0,0
SEN040,2026-06-04 16:35:11 IST,22.0°C,,-8.8,mm,61.0,track3_weather_sensors.xlsx,7128,22.0°C,,22.0,embedded_celsius,-8.8,mm,,negative,1,0,0
SEN010,,17.9,Celsius,45.0,mm,52.0,track3_weather_sensors.xlsx,7129,17.9,Celsius,17.9,celsius,45.0,mm,45.0,mm,0,1,0
SEN025,2026-01-05 23:13:32 UTC,86.4,Fahrenheit,24.2,MM,35.0,track3_weather_sensors.xlsx,7130,86.4,Fahrenheit,30.22222222222222,fahrenheit,24.2,MM,24.2,mm,0,0,0
SEN042,,31.2,°C,45.1,MM,76.0,track3_weather_sensors.xlsx,7131,31.2,°C,31.2,celsius,45.1,MM,45.1,mm,0,1,0
SEN010,2026-07-08 19:37:28 IST,19,°C,8.7,mm,35.0,track3_weather_sensors.xlsx,7132,19,°C,19.0,celsius,8.7,mm,8.7,mm,0,0,0
SEN030,07-26-2026 08:00 PM,16.2,c,16.0,mm,91.0,track3_weather_sensors.xlsx,7133,16.2,c,16.2,celsius,16.0,mm,16.0,mm,0,0,0
SEN016,2026-03-06 02:30:58 IST,71.8,°F,,,52.0,track3_weather_sensors.xlsx,7134,71.8,°F,22.11111111111111,fahrenheit,,,,missing_rain,0,0,0
SEN010,2026-04-12 21:04:46 UTC,16.1°C,,0.88,in,,track3_weather_sensors.xlsx,7135,16.1°C,,16.1,embedded_celsius,0.88,in,22.352,inches,0,0,1
SEN027,2026-02-07 22:17:37 IST,77.4,F,16.5,millimeters,33.0,track3_weather_sensors.xlsx,7136,77.4,F,25.222222222222225,fahrenheit,16.5,millimeters,16.5,mm,0,0,0
SEN034,05/04/2026,85.1,Fahrenheit,21.1,MM,47.0,track3_weather_sensors.xlsx,7137,85.1,Fahrenheit,29.5,fahrenheit,21.1,MM,21.1,mm,0,0,0
SEN047,05-09-2026 09:29 PM,23.8°C,,,,48.0,track3_weather_sensors.xlsx,7138,23.8°C,,23.8,embedded_celsius,,,,missing_rain,0,0,0
UNKNOWN,25/06/2026 04:33,35.9°C,,20.3,MM,51.0,track3_weather_sensors.xlsx,7139,35.9°C,,35.9,embedded_celsius,20.3,MM,20.3,mm,0,0,0
SEN050,2026-06-11 19:10:18 IST,38.1,Celsius,4.0,millimeters,,track3_weather_sensors.xlsx,7140,38.1,Celsius,38.1,celsius,4.0,millimeters,4.0,mm,0,0,1
SEN019,,35.0°C,,29.3,mm,89.0,track3_weather_sensors.xlsx,7141,35.0°C,,35.0,embedded_celsius,29.3,mm,29.3,mm,0,1,0
SEN046,2026-01-02 02:34:38 UTC,38.6,C,36.8,mm,50.0,track3_weather_sensors.xlsx,7142,38.6,C,38.6,celsius,36.8,mm,36.8,mm,0,0,0
SEN032,2026-03-13 23:06:04 IST,89.1,Fahrenheit,10.9,MM,66.0,track3_weather_sensors.xlsx,7143,89.1,Fahrenheit,31.72222222222222,fahrenheit,10.9,MM,10.9,mm,0,0,0
SEN012,2026-03-10 23:15:23 IST,39.4°C,,0.67,inch,32.0,track3_weather_sensors.xlsx,7144,39.4°C,,39.4,embedded_celsius,0.67,inch,17.018,inches,0,0,0
SEN010,2026-06-29 19:54:47 IST,75.4,f,45.0,MM,32.0,track3_weather_sensors.xlsx,7145,75.4,f,24.111111111111114,fahrenheit,45.0,MM,45.0,mm,0,0,0
SEN026,2026-03-15 06:51:14 IST,61.5,Fahrenheit,39.7,millimeters,80.0,track3_weather_sensors.xlsx,7146,61.5,Fahrenheit,16.38888888888889,fahrenheit,39.7,millimeters,39.7,mm,0,0,0
SEN029,2026-07-31 08:43:27 IST,36,C,1.23,inches,43.0,track3_weather_sensors.xlsx,7147,36,C,36.0,celsius,1.23,inches,31.241999999999997,inches,0,0,0
SEN046,2026-05-29 06:58:19 UTC,30.6,°C,48.5,MM,,track3_weather_sensors.xlsx,7148,30.6,°C,30.6,celsius,48.5,MM,48.5,mm,0,0,1
SEN022,2026-01-14T08:27:50,16.9,c,,,41.0,track3_weather_sensors.xlsx,7149,16.9,c,16.9,celsius,,,,missing_rain,0,0,0
SEN044,2026-04-26T16:09:16,17,c,3.5,MM,83.0,track3_weather_sensors.xlsx,7150,17,c,17.0,celsius,3.5,MM,3.5,mm,0,0,0
SEN047,2026-07-25 07:03:48 UTC,24.1°C,,0.33,in,77.0,track3_weather_sensors.xlsx,7151,24.1°C,,24.1,embedded_celsius,0.33,in,8.382,inches,0,0,0
